Arquivo,MIME_type,Pasta de Destino
VirusShare_6f32691728f5da89c4b16511e64aec03,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_64a617920cdb4e48bf45d0a3d2fbdb41,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_22625492cfbe93085266e251486779cb,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_d3040d6c87f726817529a9c1b83f8741,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_11902e9a769c5f22b2c672d12f7d37d9,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_f0c8313305d97979afbdb12102274706,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_39bf2912ccdd5dc8c54943d27c27b45a,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_d68c9c812659f890aa45f9be313bdb75,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_1ed2bad21fab4eb224a41569922e1702,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_6ca9705ef0ecc6699346fea3dc00d16c,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_1cf20d18698f30972714d9a5d9342844,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_32b2f454a983fd82ada28852156ede6b,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_2bea7930598e6b71c8b4335a16ebae74,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_3adfe8e19d2021123cf5e548bd904c47,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_0864447ae76809fea4f3f69c9c6156a2,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_7c426aa89d59712591129c84f568edfc,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_9a7f84215fd5b77250e601a16ae145e1,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_e207cf345dac911916126010ebfd7c70,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_fe677c618d9119eae252f5520e0f390b,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_abe1c06f5fb8d14cb989290e35d1d01a,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_c659c5fe92b6578e698b0457d8d89b2e,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_a911dc1718cd1c1311ab978424e5a90c,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_786d268108c6ba8dff04c2f14e250e21,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_de891dc6453394d1b7eebec428c24dd6,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_bb5fcf379b6cdb6c2770aa699eaa4f0c,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_65f3165fc0a37d5258b779d67079588a,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_20ce4d4197d1dd174602cf6c19a71f82,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_3eabeb849d11a0a7ced704f23fff8127,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_b7f5bc41790a3f8fd3e839d249dc6363,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_87fe83b0b9305892d4dfef5b1b655f45,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_d08acc203955f62a1b50a5ec0c5125e1,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_84fac4420e799e5694ba22d353f5e4c0,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_c18ba067469388b57b82fb3bc63dd2a0,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_b5567d1045ac5b8429d59e93d8f7034e,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_234ea66c79a916150a902f6fa623dd1f,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_5c5e2e14c3f7aa97a6eec519982c7474,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_ff3d831547703be942fc1d6418f9ee7b,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_db8ec0c85de336f2ce20bef480120bee,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_409c451db10d0eeceae54903b3aad83a,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_52fe642fcdd80287b60cbf9f23e075c5,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_0a3630a62169b60b8f12d6ceb5849abb,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_f052632bfa6837ca8a1f18521f95dad7,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_e2520bf39a6585e9e670e9f79cc734a9,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_c540b3a8c4c85c7cc448921c14e83152,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
